year,region,harvest,anomaly,Latitude,Longitude
1655,High Loire Valley,34.0,-0.13,47.07,2.0
1656,High Loire Valley,32.0,0.0,47.07,2.0
1657,High Loire Valley,24.0,0.18,47.07,2.0
1658,High Loire Valley,37.0,-0.14,47.07,2.0
1667,High Loire Valley,33.0,-0.65,47.07,2.0
1673,High Loire Valley,40.0,-1.13,47.07,2.0
1674,High Loire Valley,33.0,-1.39,47.07,2.0
1675,High Loire Valley,55.0,-1.63,47.07,2.0
1676,High Loire Valley,18.0,-0.67,47.07,2.0
1677,High Loire Valley,30.0,-0.73,47.07,2.0
1678,High Loire Valley,29.0,-1.06,47.07,2.0
1679,High Loire Valley,32.0,-0.75,47.07,2.0
1680,High Loire Valley,23.0,-0.62,47.07,2.0
1681,High Loire Valley,29.0,-0.76,47.07,2.0
1801,High Loire Valley,30.0,0.19,47.07,2.0
1802,High Loire Valley,17.0,-0.3,47.07,2.0
1803,High Loire Valley,25.0,-0.92,47.07,2.0
1804,High Loire Valley,33.0,-0.35,47.07,2.0
1805,High Loire Valley,43.0,-1.38,47.07,2.0
1806,High Loire Valley,28.0,-0.28,47.07,2.0
1807,High Loire Valley,23.0,-0.66,47.07,2.0
1808,High Loire Valley,27.0,-1.15,47.07,2.0
1810,High Loire Valley,26.0,-1.26,47.07,2.0
1811,High Loire Valley,22.0,0.1,47.07,2.0
1812,High Loire Valley,49.0,-1.77,47.07,2.0
1813,High Loire Valley,48.0,-0.54,47.07,2.0
1814,High Loire Valley,42.0,-1.66,47.07,2.0
1815,High Loire Valley,34.0,-0.7,47.07,2.0
1816,High Loire Valley,58.0,-1.54,47.07,2.0
1817,High Loire Valley,42.0,-0.48,47.07,2.0
1818,High Loire Valley,22.5,0.17,47.07,2.0
1819,High Loire Valley,36.0,-0.01,47.07,2.0
1820,High Loire Valley,33.5,-0.97,47.07,2.0
1821,High Loire Valley,43.0,-0.27,47.07,2.0
1822,High Loire Valley,-1.0,0.78,47.07,2.0
1823,High Loire Valley,43.0,-0.66,47.07,2.0
1824,High Loire Valley,42.0,0.07,47.07,2.0
1825,High Loire Valley,19.0,-0.07,47.07,2.0
1826,High Loire Valley,31.0,0.51,47.07,2.0
1827,High Loire Valley,27.0,-0.09,47.07,2.0
1828,High Loire Valley,32.0,-0.12,47.07,2.0
1829,High Loire Valley,43.0,-1.85,47.07,2.0
1830,High Loire Valley,28.0,-0.6,47.07,2.0
1831,High Loire Valley,24.0,-0.12,47.07,2.0
1832,High Loire Valley,32.5,-0.76,47.07,2.0
1833,High Loire Valley,29.0,-0.28,47.07,2.0
1834,High Loire Valley,17.5,0.51,47.07,2.0
1835,High Loire Valley,37.0,-0.55,47.07,2.0
1836,High Loire Valley,31.5,-0.57,47.07,2.0
1837,High Loire Valley,36.5,-0.94,47.07,2.0
1838,High Loire Valley,43.5,-1.75,47.07,2.0
1839,High Loire Valley,30.5,-0.69,47.07,2.0
1840,High Loire Valley,22.5,-1.02,47.07,2.0
1841,High Loire Valley,32.5,-0.32,47.07,2.0
1842,High Loire Valley,21.0,-0.27,47.07,2.0
1843,High Loire Valley,40.0,-0.19,47.07,2.0
1844,High Loire Valley,20.0,-1.2,47.07,2.0
1845,High Loire Valley,45.0,-1.25,47.07,2.0
1846,High Loire Valley,14.0,0.26,47.07,2.0
1847,High Loire Valley,30.0,-0.61,47.07,2.0
1848,High Loire Valley,27.0,-0.38,47.07,2.0
1849,High Loire Valley,31.0,-0.71,47.07,2.0
1850,High Loire Valley,43.5,-0.72,47.07,2.0
1851,High Loire Valley,38.5,-0.34,47.07,2.0
1852,High Loire Valley,32.0,-0.08,47.07,2.0
1853,High Loire Valley,45.5,-1.0,47.07,2.0
1854,High Loire Valley,35.0,-0.24,47.07,2.0
1855,High Loire Valley,41.5,-1.43,47.07,2.0
1856,High Loire Valley,33.0,-0.9,47.07,2.0
1857,High Loire Valley,24.0,0.23,47.07,2.0
1858,High Loire Valley,30.5,-0.2,47.07,2.0
1859,High Loire Valley,22.5,0.48,47.07,2.0
1860,High Loire Valley,47.0,-0.99,47.07,2.0
1861,High Loire Valley,26.5,-0.24,47.07,2.0
1862,High Loire Valley,30.0,-0.51,47.07,2.0
1863,High Loire Valley,31.0,0.6,47.07,2.0
1864,High Loire Valley,25.0,-1.22,47.07,2.0
1865,High Loire Valley,15.0,-0.15,47.07,2.0
1866,High Loire Valley,34.5,-0.08,47.07,2.0
1867,High Loire Valley,35.0,-0.96,47.07,2.0
1868,High Loire Valley,18.0,0.55,47.07,2.0
1869,High Loire Valley,26.0,-0.17,47.07,2.0
1870,High Loire Valley,12.0,-0.93,47.07,2.0
1871,High Loire Valley,33.0,-1.47,47.07,2.0
1872,High Loire Valley,28.0,0.52,47.07,2.0
1873,High Loire Valley,26.0,0.06,47.07,2.0
1874,High Loire Valley,21.5,-0.22,47.07,2.0
1875,High Loire Valley,31.5,-1.02,47.07,2.0
1876,High Loire Valley,31.5,-0.55,47.07,2.0
1877,High Loire Valley,32.5,-0.56,47.07,2.0
1878,High Loire Valley,36.5,-0.24,47.07,2.0
1879,High Loire Valley,50.5,-1.52,47.07,2.0
1656,Ile De France,27.0,0.0,,
1658,Ile De France,37.0,-0.14,,
1659,Ile De France,15.0,-0.21,,
1661,Ile De France,26.0,0.45,,
1665,Ile De France,22.0,-0.73,,
1667,Ile De France,33.0,-0.65,,
1669,Ile De France,19.0,-0.3,,
1673,Ile De France,34.0,-1.13,,
1674,Ile De France,31.0,-1.39,,
1675,Ile De France,53.0,-1.63,,
1676,Ile De France,7.0,-0.67,,
1677,Ile De France,30.0,-0.73,,
1679,Ile De France,34.0,-0.75,,
1680,Ile De France,14.0,-0.62,,
1681,Ile De France,20.0,-0.76,,
1683,Ile De France,20.0,-1.02,,
1684,Ile De France,16.0,-1.56,,
1685,Ile De France,22.0,-0.35,,
1688,Ile De France,26.0,-1.65,,
1689,Ile De France,30.0,-0.95,,
1690,Ile De France,25.0,-0.57,,
1691,Ile De France,20.0,-1.34,,
1692,Ile De France,47.0,-1.78,,
1693,Ile De France,29.0,-1.04,,
1694,Ile De France,47.0,-1.84,,
1695,Ile De France,46.0,-2.22,,
1696,Ile De France,39.0,-0.99,,
1698,Ile De France,49.0,-1.84,,
1699,Ile De France,27.0,-0.68,,
1700,Ile De France,42.0,-0.91,,
1701,Ile De France,32.0,-0.76,,
1702,Ile De France,34.0,-1.4,,
1703,Ile De France,42.0,-1.21,,
1704,Ile De France,22.0,-0.44,,
1705,Ile De France,35.0,-0.76,,
1706,Ile De France,22.0,-1.04,,
1707,Ile De France,30.0,-1.3,,
1708,Ile De France,34.0,-1.51,,
1710,Ile De France,31.0,-0.02,,
1711,Ile De France,31.0,-0.09,,
1713,Ile De France,42.0,-0.87,,
1714,Ile De France,27.0,-0.07,,
1715,Ile De France,35.0,-0.07,,
1717,Ile De France,33.0,-0.47,,
1718,Ile De France,15.0,-0.22,,
1719,Ile De France,12.0,-0.02,,
1720,Ile De France,29.0,-0.41,,
1721,Ile De France,31.0,-0.6,,
1722,Ile De France,29.5,0.79,,
1723,Ile De France,11.5,1.46,,
1724,Ile De France,15.5,-0.2,,
1725,Ile De France,51.5,-0.15,,
1726,Ile De France,6.0,-0.06,,
1727,Ile De France,11.0,0.79,,
1728,Ile De France,17.0,-0.31,,
1729,Ile De France,31.0,-0.45,,
1730,Ile De France,35.5,0.33,,
1731,Ile De France,17.0,-0.26,,
1732,Ile De France,27.0,-0.33,,
1733,Ile De France,19.0,0.61,,
1734,Ile De France,16.5,0.28,,
1735,Ile De France,40.5,0.46,,
1736,Ile De France,26.5,0.35,,
1737,Ile De France,20.0,0.32,,
1738,Ile De France,31.5,0.49,,
1739,Ile De France,30.0,-0.79,,
1740,Ile De France,43.7,-2.47,,
1741,Ile De France,22.3,-0.19,,
1742,Ile De France,30.3,-1.27,,
1743,Ile De France,31.8,0.52,,
1744,Ile De France,32.5,-0.59,,
1745,Ile De France,40.3,-0.78,,
1746,Ile De France,28.0,-0.67,,
1747,Ile De France,29.7,-0.18,,
1748,Ile De France,27.5,-0.36,,
1749,Ile De France,24.7,-0.13,,
1750,Ile De France,25.5,0.31,,
1751,Ile De France,38.0,-0.91,,
1752,Ile De France,32.5,0.14,,
1753,Ile De France,21.5,-0.89,,
1754,Ile De France,34.5,-0.87,,
1755,Ile De France,15.7,-0.83,,
1756,Ile De France,38.5,-0.29,,
1757,Ile De France,30.5,0.05,,
1758,Ile De France,22.5,-0.74,,
1759,Ile De France,24.0,0.32,,
1760,Ile De France,23.7,-0.21,,
1761,Ile De France,23.0,0.65,,
1762,Ile De France,13.0,0.12,,
1763,Ile De France,37.5,-0.15,,
1764,Ile De France,28.5,0.4,,
1765,Ile De France,23.0,-0.03,,
1766,Ile De France,33.5,0.24,,
1767,Ile De France,49.0,-0.43,,
1768,Ile De France,35.0,-0.53,,
1769,Ile De France,22.0,-0.32,,
1770,Ile De France,42.5,-0.18,,
1771,Ile De France,34.7,-1.02,,
1772,Ile De France,28.7,-0.26,,
1773,Ile De France,41.0,0.83,,
1774,Ile De France,34.7,-0.59,,
1775,Ile De France,23.7,0.9,,
1776,Ile De France,37.5,-0.25,,
1777,Ile De France,40.5,-0.62,,
1778,Ile De France,25.5,-0.1,,
1779,Ile De France,24.5,1.08,,
1780,Ile De France,25.0,-0.59,,
1781,Ile De France,10.0,0.38,,
1782,Ile De France,37.0,-1.24,,
1783,Ile De France,15.2,0.01,,
1784,Ile De France,13.0,-1.76,,
1785,Ile De France,20.7,-1.68,,
1786,Ile De France,28.7,-1.7,,
1787,Ile De France,40.0,-0.31,,
1788,Ile De France,15.0,-1.08,,
1789,Ile De France,36.7,-0.39,,
1790,Ile De France,29.0,-0.24,,
1791,Ile De France,26.7,0.31,,
1792,Ile De France,36.7,-0.43,,
1793,Ile De France,30.0,0.13,,
1794,Ile De France,11.0,0.74,,
1795,Ile De France,32.5,-0.71,,
1796,Ile De France,33.7,0.02,,
1797,Ile De France,28.7,0.52,,
1798,Ile De France,14.5,0.16,,
1799,Ile De France,44.5,-1.85,,
1800,Ile De France,26.5,-0.47,,
1801,Ile De France,28.5,0.19,,
1802,Ile De France,22.7,-0.3,,
1803,Ile De France,29.0,-0.92,,
1804,Ile De France,27.0,-0.35,,
1805,Ile De France,44.5,-1.38,,
1806,Ile De France,18.7,-0.28,,
1807,Ile De France,21.5,-0.66,,
1808,Ile De France,23.5,-1.15,,
1809,Ile De France,32.0,-1.32,,
1810,Ile De France,31.5,-1.26,,
1811,Ile De France,16.0,0.1,,
1812,Ile De France,35.5,-1.77,,
1813,Ile De France,34.3,-0.54,,
1814,Ile De France,35.3,-1.66,,
1815,Ile De France,26.3,-0.7,,
1816,Ile De France,52.2,-1.54,,
1817,Ile De France,39.8,-0.48,,
1818,Ile De France,19.7,0.17,,
1819,Ile De France,26.8,-0.01,,
1820,Ile De France,33.6,-0.97,,
1821,Ile De France,44.1,-0.27,,
1822,Ile De France,0.5,0.78,,
1823,Ile De France,36.0,-0.66,,
1824,Ile De France,41.0,0.07,,
1825,Ile De France,15.0,-0.07,,
1826,Ile De France,24.1,0.51,,
1827,Ile De France,24.6,-0.09,,
1828,Ile De France,28.6,-0.12,,
1829,Ile De France,36.1,-1.85,,
1830,Ile De France,28.8,-0.6,,
1831,Ile De France,22.8,-0.12,,
1832,Ile De France,34.7,-0.76,,
1833,Ile De France,22.8,-0.28,,
1834,Ile De France,15.3,0.51,,
1835,Ile De France,28.8,-0.55,,
1836,Ile De France,30.6,-0.57,,
1837,Ile De France,35.7,-0.94,,
1838,Ile De France,41.0,-1.75,,
1839,Ile De France,27.6,-0.69,,
1840,Ile De France,17.8,-1.02,,
1841,Ile De France,27.6,-0.32,,
1842,Ile De France,18.3,-0.27,,
1843,Ile De France,40.0,-0.19,,
1844,Ile De France,23.3,-1.2,,
1845,Ile De France,39.5,-1.25,,
1846,Ile De France,13.1,0.26,,
1847,Ile De France,31.0,-0.61,,
1848,Ile De France,26.8,-0.38,,
1849,Ile De France,30.7,-0.71,,
1850,Ile De France,33.1,-0.72,,
1851,Ile De France,39.3,-0.34,,
1852,Ile De France,27.2,-0.08,,
1853,Ile De France,35.0,-1.0,,
1854,Ile De France,37.6,-0.24,,
1855,Ile De France,35.5,-1.43,,
1856,Ile De France,32.0,-0.9,,
1857,Ile De France,19.7,0.23,,
1858,Ile De France,19.2,-0.2,,
1859,Ile De France,19.0,0.48,,
1860,Ile De France,42.7,-0.99,,
1861,Ile De France,23.7,-0.24,,
1862,Ile De France,24.7,-0.51,,
1863,Ile De France,24.7,0.6,,
1864,Ile De France,26.0,-1.22,,
1865,Ile De France,9.3,-0.15,,
1866,Ile De France,29.5,-0.08,,
1867,Ile De France,32.5,-0.96,,
1868,Ile De France,9.1,0.55,,
1869,Ile De France,27.0,-0.17,,
1870,Ile De France,15.7,-0.93,,
1871,Ile De France,30.8,-1.47,,
1872,Ile De France,27.7,0.52,,
1873,Ile De France,30.7,0.06,,
1874,Ile De France,21.0,-0.22,,
1875,Ile De France,27.0,-1.02,,
1876,Ile De France,30.9,-0.55,,
1877,Ile De France,32.2,-0.56,,
1878,Ile De France,30.7,-0.24,,
1879,Ile De France,53.0,-1.52,,
1880,Ile De France,27.0,-0.26,,
1881,Ile De France,26.0,-1.06,,
1882,Ile De France,39.0,-0.07,,
1883,Ile De France,38.0,-0.61,,
1884,Ile De France,29.0,-0.22,,
1885,Ile De France,28.0,-0.73,,
1886,Ile De France,30.0,-0.44,,
1887,Ile De France,33.0,-0.93,,
1888,Ile De France,41.0,-1.59,,
1889,Ile De France,23.0,-0.87,,
1890,Ile De France,36.0,-0.69,,
1891,Ile De France,45.0,-0.78,,
1892,Ile De France,24.0,-0.9,,
1893,Ile De France,7.0,-0.5,,
1894,Ile De France,31.0,-0.07,,
1895,Ile De France,23.0,-0.74,,
1896,Ile De France,21.0,-0.49,,
1897,Ile De France,27.0,-0.08,,
1898,Ile De France,40.0,0.2,,
1899,Ile De France,21.0,-0.14,,
1900,Ile De France,23.0,-0.08,,
1901,Ile De France,17.1,-0.53,,
1902,Ile De France,40.1,-1.11,,
1903,Ile De France,31.0,-0.1,,
1904,Ile De France,16.1,-0.16,,
1905,Ile De France,31.6,-0.35,,
1906,Ile De France,24.0,-0.01,,
1907,Ile De France,32.0,-0.58,,
1908,Ile De France,22.0,-0.7,,
1909,Ile De France,29.0,-1.07,,
1910,Ile De France,52.0,-0.14,,
1911,Ile De France,14.0,0.38,,
1912,Ile De France,24.0,-0.54,,
1913,Ile De France,34.0,0.06,,
1914,Ile De France,24.0,0.08,,
1915,Ile De France,18.0,-0.78,,
1916,Ile De France,34.0,-0.2,,
1917,Ile De France,17.0,-0.95,,
1918,Ile De France,20.0,-0.14,,
1919,Ile De France,22.0,-0.99,,
1920,Ile De France,27.0,0.39,,
1921,Ile De France,12.0,0.6,,
1922,Ile De France,27.0,-0.93,,
1923,Ile De France,32.0,-0.49,,
1924,Ile De France,26.0,-0.52,,
1925,Ile De France,31.0,-0.31,,
1926,Ile De France,30.0,0.07,,
1927,Ile De France,29.0,-0.28,,
1928,Ile De France,27.0,-0.04,,
1929,Ile De France,26.0,-0.67,,
1930,Ile De France,36.0,0.4,,
1931,Ile De France,33.0,-0.67,,
1932,Ile De France,42.0,0.02,,
1933,Ile De France,21.0,-0.41,,
1934,Ile De France,10.0,0.92,,
1935,Ile De France,23.0,0.02,,
1936,Ile De France,35.0,0.1,,
1937,Ile De France,19.0,0.28,,
1938,Ile De France,26.0,0.45,,
1939,Ile De France,34.0,-0.01,,
1940,Ile De France,23.0,-1.24,,
1941,Ile De France,34.0,-1.03,,
1942,Ile De France,30.0,-0.8,,
1943,Ile De France,15.0,0.65,,
1944,Ile De France,27.0,0.01,,
1945,Ile De France,4.0,0.56,,
1946,Ile De France,32.0,-0.03,,
1947,Ile De France,8.0,0.32,,
1948,Ile De France,29.0,0.58,,
1949,Ile De France,20.0,0.88,,
1950,Ile De France,20.0,0.31,,
1951,Ile De France,37.0,0.09,,
1952,Ile De France,9.0,-0.18,,
1953,Ile De France,23.0,0.31,,
1954,Ile De France,41.0,-0.48,,
1955,Ile De France,28.0,-0.22,,
1956,Ile De France,45.0,-1.19,,
1958,Ile De France,43.0,-0.14,,
1959,Ile De France,16.0,0.54,,
1960,Ile De France,27.0,-0.02,,
1961,Ile De France,26.0,0.67,,
1962,Ile De France,52.0,-0.67,,
1963,Ile De France,44.0,-0.81,,
1964,Ile De France,22.0,-0.08,,
1965,Ile De France,48.0,-0.69,,
1966,Ile De France,34.0,-0.04,,
1967,Ile De France,34.0,0.22,,
1968,Ile De France,29.0,-0.2,,
1969,Ile De France,23.0,-0.38,,
1970,Ile De France,29.0,-0.32,,
1971,Ile De France,17.0,-0.08,,
1972,Ile De France,35.0,-0.25,,
1973,Ile De France,19.0,-0.01,,
1975,Ile De France,28.0,0.39,,
1976,Ile De France,10.0,-0.08,,
1977,Ile De France,41.0,0.07,,
1655,Jura,40.0,-0.13,46.93,5.88
1656,Jura,44.8,0.0,46.93,5.88
1658,Jura,44.0,-0.14,46.93,5.88
1659,Jura,28.5,-0.21,46.93,5.88
1660,Jura,28.6,-0.05,46.93,5.88
1661,Jura,28.0,0.45,46.93,5.88
1662,Jura,43.0,0.13,46.93,5.88
1663,Jura,42.0,-0.44,46.93,5.88
1664,Jura,40.0,-0.52,46.93,5.88
1665,Jura,39.0,-0.73,46.93,5.88
1666,Jura,30.8,0.03,46.93,5.88
1667,Jura,48.6,-0.65,46.93,5.88
1668,Jura,42.8,0.07,46.93,5.88
1669,Jura,27.0,-0.3,46.93,5.88
1670,Jura,38.3,-0.41,46.93,5.88
1671,Jura,32.6,-0.21,46.93,5.88
1672,Jura,48.6,-0.69,46.93,5.88
1673,Jura,65.8,-1.13,46.93,5.88
1674,Jura,41.0,-1.39,46.93,5.88
1675,Jura,70.0,-1.63,46.93,5.88
1676,Jura,25.3,-0.67,46.93,5.88
1677,Jura,44.6,-0.73,46.93,5.88
1678,Jura,37.6,-1.06,46.93,5.88
1679,Jura,41.6,-0.75,46.93,5.88
1680,Jura,30.6,-0.62,46.93,5.88
1681,Jura,29.0,-0.76,46.93,5.88
1682,Jura,51.0,-0.46,46.93,5.88
1683,Jura,36.0,-1.02,46.93,5.88
1684,Jura,23.0,-1.56,46.93,5.88
1685,Jura,35.0,-0.35,46.93,5.88
1686,Jura,21.0,0.64,46.93,5.88
1687,Jura,45.0,-0.52,46.93,5.88
1688,Jura,43.5,-1.65,46.93,5.88
1689,Jura,44.0,-0.95,46.93,5.88
1690,Jura,49.0,-0.57,46.93,5.88
1691,Jura,39.0,-1.34,46.93,5.88
1692,Jura,59.0,-1.78,46.93,5.88
1693,Jura,42.0,-1.04,46.93,5.88
1694,Jura,34.0,-1.84,46.93,5.88
1695,Jura,53.5,-2.22,46.93,5.88
1696,Jura,44.5,-0.99,46.93,5.88
1697,Jura,40.0,-1.46,46.93,5.88
1698,Jura,62.5,-1.84,46.93,5.88
1699,Jura,47.5,-0.68,46.93,5.88
1700,Jura,54.6,-0.91,46.93,5.88
1701,Jura,43.0,-0.76,46.93,5.88
1702,Jura,55.5,-1.4,46.93,5.88
1703,Jura,46.0,-1.21,46.93,5.88
1704,Jura,32.0,-0.44,46.93,5.88
1705,Jura,47.0,-0.76,46.93,5.88
1706,Jura,24.0,-1.04,46.93,5.88
1707,Jura,42.0,-1.3,46.93,5.88
1708,Jura,41.6,-1.51,46.93,5.88
1709,Jura,38.6,-2.13,46.93,5.88
1710,Jura,37.3,-0.02,46.93,5.88
1711,Jura,44.6,-0.09,46.93,5.88
1712,Jura,42.0,-0.37,46.93,5.88
1713,Jura,50.0,-0.87,46.93,5.88
1714,Jura,48.0,-0.07,46.93,5.88
1715,Jura,41.0,-0.07,46.93,5.88
1716,Jura,48.6,-1.13,46.93,5.88
1717,Jura,40.5,-0.47,46.93,5.88
1718,Jura,18.0,-0.22,46.93,5.88
1719,Jura,13.0,-0.02,46.93,5.88
1720,Jura,42.0,-0.41,46.93,5.88
1721,Jura,45.0,-0.6,46.93,5.88
1722,Jura,36.6,0.79,46.93,5.88
1723,Jura,36.0,1.46,46.93,5.88
1724,Jura,34.6,-0.2,46.93,5.88
1725,Jura,55.0,-0.15,46.93,5.88
1726,Jura,22.5,-0.06,46.93,5.88
1727,Jura,25.0,0.79,46.93,5.88
1728,Jura,27.0,-0.31,46.93,5.88
1729,Jura,42.0,-0.45,46.93,5.88
1730,Jura,48.5,0.33,46.93,5.88
1731,Jura,35.5,-0.26,46.93,5.88
1732,Jura,40.0,-0.33,46.93,5.88
1733,Jura,42.0,0.61,46.93,5.88
1734,Jura,31.0,0.28,46.93,5.88
1735,Jura,49.0,0.46,46.93,5.88
1736,Jura,33.0,0.35,46.93,5.88
1737,Jura,33.0,0.32,46.93,5.88
1738,Jura,41.0,0.49,46.93,5.88
1739,Jura,44.0,-0.79,46.93,5.88
1740,Jura,53.0,-2.47,46.93,5.88
1741,Jura,37.8,-0.19,46.93,5.88
1742,Jura,49.5,-1.27,46.93,5.88
1743,Jura,42.6,0.52,46.93,5.88
1744,Jura,47.0,-0.59,46.93,5.88
1745,Jura,40.6,-0.78,46.93,5.88
1746,Jura,35.0,-0.67,46.93,5.88
1747,Jura,43.3,-0.18,46.93,5.88
1748,Jura,42.8,-0.36,46.93,5.88
1749,Jura,38.8,-0.13,46.93,5.88
1750,Jura,39.0,0.31,46.93,5.88
1751,Jura,56.3,-0.91,46.93,5.88
1752,Jura,52.6,0.14,46.93,5.88
1753,Jura,37.0,-0.89,46.93,5.88
1754,Jura,45.6,-0.87,46.93,5.88
1755,Jura,35.0,-0.83,46.93,5.88
1756,Jura,50.0,-0.29,46.93,5.88
1757,Jura,37.0,0.05,46.93,5.88
1758,Jura,32.0,-0.74,46.93,5.88
1759,Jura,38.0,0.32,46.93,5.88
1760,Jura,29.0,-0.21,46.93,5.88
1761,Jura,35.0,0.65,46.93,5.88
1762,Jura,30.3,0.12,46.93,5.88
1763,Jura,47.0,-0.15,46.93,5.88
1764,Jura,31.0,0.4,46.93,5.88
1765,Jura,47.8,-0.03,46.93,5.88
1766,Jura,37.0,0.24,46.93,5.88
1767,Jura,53.2,-0.43,46.93,5.88
1768,Jura,46.8,-0.53,46.93,5.88
1769,Jura,47.0,-0.32,46.93,5.88
1770,Jura,58.7,-0.18,46.93,5.88
1771,Jura,41.8,-1.02,46.93,5.88
1772,Jura,40.9,-0.26,46.93,5.88
1773,Jura,48.8,0.83,46.93,5.88
1774,Jura,37.3,-0.59,46.93,5.88
1775,Jura,40.4,0.9,46.93,5.88
1776,Jura,46.0,-0.25,46.93,5.88
1777,Jura,45.0,-0.62,46.93,5.88
1778,Jura,35.0,-0.1,46.93,5.88
1779,Jura,26.5,1.08,46.93,5.88
1780,Jura,32.0,-0.59,46.93,5.88
1781,Jura,24.0,0.38,46.93,5.88
1782,Jura,37.0,-1.24,46.93,5.88
1783,Jura,31.0,0.01,46.93,5.88
1784,Jura,32.0,-1.76,46.93,5.88
1785,Jura,47.0,-1.68,46.93,5.88
1786,Jura,46.0,-1.7,46.93,5.88
1787,Jura,49.6,-0.31,46.93,5.88
1788,Jura,29.6,-1.08,46.93,5.88
1789,Jura,41.8,-0.39,46.93,5.88
1790,Jura,38.0,-0.24,46.93,5.88
1791,Jura,25.5,0.31,46.93,5.88
1792,Jura,41.3,-0.43,46.93,5.88
1793,Jura,39.3,0.13,46.93,5.88
1794,Jura,22.8,0.74,46.93,5.88
1795,Jura,32.5,-0.71,46.93,5.88
1796,Jura,47.0,0.02,46.93,5.88
1797,Jura,36.0,0.52,46.93,5.88
1798,Jura,27.6,0.16,46.93,5.88
1799,Jura,57.6,-1.85,46.93,5.88
1800,Jura,30.6,-0.47,46.93,5.88
1801,Jura,37.3,0.19,46.93,5.88
1802,Jura,27.3,-0.3,46.93,5.88
1803,Jura,26.0,-0.92,46.93,5.88
1804,Jura,45.3,-0.35,46.93,5.88
1805,Jura,56.8,-1.38,46.93,5.88
1806,Jura,36.8,-0.28,46.93,5.88
1807,Jura,20.8,-0.66,46.93,5.88
1808,Jura,39.6,-1.15,46.93,5.88
1809,Jura,57.6,-1.32,46.93,5.88
1810,Jura,38.0,-1.26,46.93,5.88
1811,Jura,17.6,0.1,46.93,5.88
1812,Jura,46.6,-1.77,46.93,5.88
1813,Jura,54.6,-0.54,46.93,5.88
1814,Jura,46.6,-1.66,46.93,5.88
1815,Jura,32.8,-0.7,46.93,5.88
1816,Jura,66.8,-1.54,46.93,5.88
1817,Jura,49.3,-0.48,46.93,5.88
1818,Jura,30.0,0.17,46.93,5.88
1819,Jura,34.0,-0.01,46.93,5.88
1820,Jura,48.6,-0.97,46.93,5.88
1821,Jura,56.3,-0.27,46.93,5.88
1822,Jura,9.6,0.78,46.93,5.88
1823,Jura,54.5,-0.66,46.93,5.88
1824,Jura,52.6,0.07,46.93,5.88
1825,Jura,29.7,-0.07,46.93,5.88
1826,Jura,41.0,0.51,46.93,5.88
1827,Jura,34.0,-0.09,46.93,5.88
1828,Jura,37.6,-0.12,46.93,5.88
1829,Jura,48.6,-1.85,46.93,5.88
1830,Jura,40.6,-0.6,46.93,5.88
1831,Jura,39.6,-0.12,46.93,5.88
1832,Jura,45.3,-0.76,46.93,5.88
1833,Jura,37.2,-0.28,46.93,5.88
1834,Jura,26.8,0.51,46.93,5.88
1835,Jura,41.6,-0.55,46.93,5.88
1836,Jura,46.6,-0.57,46.93,5.88
1837,Jura,48.1,-0.94,46.93,5.88
1838,Jura,46.8,-1.75,46.93,5.88
1839,Jura,43.1,-0.69,46.93,5.88
1840,Jura,34.6,-1.02,46.93,5.88
1841,Jura,37.7,-0.32,46.93,5.88
1842,Jura,27.6,-0.27,46.93,5.88
1843,Jura,52.6,-0.19,46.93,5.88
1844,Jura,37.1,-1.2,46.93,5.88
1845,Jura,50.6,-1.25,46.93,5.88
1846,Jura,26.6,0.26,46.93,5.88
1847,Jura,43.6,-0.61,46.93,5.88
1848,Jura,43.5,-0.38,46.93,5.88
1849,Jura,44.5,-0.71,46.93,5.88
1850,Jura,50.9,-0.72,46.93,5.88
1851,Jura,52.8,-0.34,46.93,5.88
1852,Jura,42.7,-0.08,46.93,5.88
1853,Jura,54.6,-1.0,46.93,5.88
1854,Jura,45.8,-0.24,46.93,5.88
1855,Jura,48.9,-1.43,46.93,5.88
1856,Jura,49.8,-0.9,46.93,5.88
1857,Jura,36.6,0.23,46.93,5.88
1858,Jura,36.7,-0.2,46.93,5.88
1859,Jura,33.9,0.48,46.93,5.88
1860,Jura,57.2,-0.99,46.93,5.88
1861,Jura,38.9,-0.24,46.93,5.88
1862,Jura,36.3,-0.51,46.93,5.88
1863,Jura,44.4,0.6,46.93,5.88
1864,Jura,45.1,-1.22,46.93,5.88
1865,Jura,25.9,-0.15,46.93,5.88
1866,Jura,47.3,-0.08,46.93,5.88
1867,Jura,49.3,-0.96,46.93,5.88
1868,Jura,31.2,0.55,46.93,5.88
1869,Jura,39.8,-0.17,46.93,5.88
1870,Jura,33.8,-0.93,46.93,5.88
1871,Jura,49.5,-1.47,46.93,5.88
1872,Jura,45.2,0.52,46.93,5.88
1873,Jura,46.0,0.06,46.93,5.88
1874,Jura,41.4,-0.22,46.93,5.88
1875,Jura,43.1,-1.02,46.93,5.88
1876,Jura,49.1,-0.55,46.93,5.88
1877,Jura,47.1,-0.56,46.93,5.88
1878,Jura,51.1,-0.24,46.93,5.88
1879,Jura,53.5,-1.52,46.93,5.88
1880,Jura,40.0,-0.26,46.93,5.88
1888,Jura,49.9,-1.59,46.93,5.88
1889,Jura,44.6,-0.87,46.93,5.88
1890,Jura,54.9,-0.69,46.93,5.88
1891,Jura,58.0,-0.78,46.93,5.88
